Time;UR_INT;T_INT;UR_EXT;T_EXT
2024-07-18 13:21:08; 42.00; 29.00; 36.00; 28.80
2024-07-18 13:21:18; 41.00; 29.00; 35.00; 28.80
2024-07-18 13:21:28; 41.00; 29.00; 35.00; 28.70
2024-07-18 13:21:38; 42.00; 29.00; 36.00; 28.70
2024-07-18 13:21:48; 43.00; 29.00; 36.00; 28.70
2024-07-18 13:21:58; 43.00; 29.00; 36.00; 28.80
2024-07-18 13:22:08; 42.00; 29.00; 36.00; 28.80
2024-07-18 13:22:18; 42.00; 29.00; 36.00; 28.70
2024-07-18 13:22:28; 43.00; 29.00; 37.00; 28.60
2024-07-18 13:22:38; 44.00; 29.00; 37.00; 28.60
2024-07-18 13:22:48; 43.00; 29.00; 37.00; 28.50
2024-07-18 13:22:58; 43.00; 29.00; 37.00; 28.50
2024-07-18 13:23:08; 44.00; 29.00; 37.00; 28.50
2024-07-18 13:23:18; 44.00; 29.00; 38.00; 28.50
2024-07-18 13:23:28; 45.00; 29.00; 38.00; 28.60
2024-07-18 13:23:39; 44.00; 29.00; 37.00; 28.80
2024-07-18 13:23:49; 43.00; 29.00; 37.00; 28.80
2024-07-18 13:23:59; 44.00; 29.00; 38.00; 29.00
2024-07-18 13:24:09; 43.00; 29.00; 37.00; 29.10
2024-07-18 13:24:19; 44.00; 29.00; 37.00; 29.10
2024-07-18 13:24:29; 43.00; 29.00; 37.00; 29.20
2024-07-18 13:24:39; 43.00; 29.00; 36.00; 29.20
2024-07-18 13:24:49; 44.00; 29.00; 37.00; 29.20
2024-07-18 13:24:59; 44.00; 29.00; 37.00; 29.30
2024-07-18 13:25:09; 43.00; 29.00; 36.00; 29.30
2024-07-18 13:25:19; 43.00; 29.00; 36.00; 29.30
2024-07-18 13:25:29; 44.00; 29.00; 37.00; 29.30
2024-07-18 13:25:39; 44.00; 29.00; 37.00; 29.20
2024-07-18 13:25:49; 44.00; 29.00; 37.00; 29.20
2024-07-18 13:25:59; 44.00; 29.00; 37.00; 29.10
2024-07-18 13:26:10; 44.00; 29.00; 37.00; 29.00
2024-07-18 13:26:20; 45.00; 29.00; 37.00; 28.90
2024-07-18 13:26:30; 45.00; 29.00; 38.00; 28.80
2024-07-18 13:26:40; 45.00; 29.00; 38.00; 28.60
2024-07-18 13:26:50; 45.00; 29.00; 38.00; 28.50
2024-07-18 13:27:00; 44.00; 29.00; 38.00; 28.50
2024-07-18 13:27:10; 43.00; 29.00; 38.00; 28.50
2024-07-18 13:27:20; 43.00; 29.00; 38.00; 28.40
2024-07-18 13:27:30; 42.00; 29.00; 38.00; 28.40
2024-07-18 13:27:40; 42.00; 29.00; 38.00; 28.40
2024-07-18 13:27:50; 43.00; 29.00; 38.00; 28.40
2024-07-18 13:28:00; 44.00; 29.00; 39.00; 28.40
2024-07-18 13:28:10; 46.00; 29.00; 40.00; 28.30
2024-07-18 13:28:20; 46.00; 29.00; 41.00; 28.30
2024-07-18 13:28:30; 45.00; 29.00; 40.00; 28.30
2024-07-18 13:28:40; 44.00; 29.00; 40.00; 28.30
2024-07-18 13:28:51; 43.00; 29.00; 39.00; 28.30
2024-07-18 13:29:01; 43.00; 29.00; 38.00; 28.40
2024-07-18 13:29:11; 44.00; 29.00; 38.00; 28.40
2024-07-18 13:29:21; 42.00; 29.00; 37.00; 28.40
2024-07-18 13:29:31; 42.00; 29.00; 37.00; 28.40
2024-07-18 13:29:41; 42.00; 29.00; 37.00; 28.40
2024-07-18 13:29:51; 43.00; 29.00; 37.00; 28.40
2024-07-18 13:30:01; 43.00; 29.00; 37.00; 28.40
2024-07-18 13:30:11; 42.00; 29.00; 37.00; 28.30
2024-07-18 13:30:21; 42.00; 29.00; 37.00; 28.30
2024-07-18 13:30:31; 42.00; 29.00; 37.00; 28.30
2024-07-18 13:30:41; 42.00; 29.00; 37.00; 28.30
2024-07-18 13:30:51; 42.00; 29.00; 37.00; 28.30
2024-07-18 13:31:01; 42.00; 29.00; 37.00; 28.30
2024-07-18 13:31:11; 42.00; 29.00; 37.00; 28.40
2024-07-18 13:31:21; 43.00; 29.00; 37.00; 28.40
2024-07-18 13:31:32; 42.00; 29.00; 37.00; 28.40
2024-07-18 13:31:42; 43.00; 29.00; 37.00; 28.40
2024-07-18 13:31:52; 44.00; 29.00; 38.00; 28.40
2024-07-18 13:32:02; 42.00; 29.00; 38.00; 28.40
2024-07-18 13:32:12; 41.00; 29.00; 37.00; 28.20
2024-07-18 13:32:22; 42.00; 29.00; 37.00; 28.10
2024-07-18 13:32:32; 41.00; 29.00; 37.00; 28.00
2024-07-18 13:32:42; 42.00; 29.00; 37.00; 27.90
2024-07-18 13:32:52; 42.00; 29.00; 37.00; 27.90
2024-07-18 13:33:02; 43.00; 29.00; 39.00; 28.00
2024-07-18 13:33:12; 43.00; 29.00; 39.00; 28.00
2024-07-18 13:33:22; 44.00; 29.00; 39.00; 28.10
2024-07-18 13:33:32; 44.00; 29.00; 39.00; 28.20
2024-07-18 13:33:42; 44.00; 29.00; 39.00; 28.20
2024-07-18 13:33:52; 44.00; 29.00; 39.00; 28.30
2024-07-18 13:34:02; 44.00; 29.00; 39.00; 28.40
2024-07-18 13:34:13; 43.00; 29.00; 38.00; 28.30
2024-07-18 13:34:23; 42.00; 29.00; 38.00; 28.30
2024-07-18 13:34:33; 42.00; 29.00; 37.00; 28.30
2024-07-18 13:34:43; 42.00; 29.00; 37.00; 28.30
2024-07-18 13:34:53; 41.00; 29.00; 37.00; 28.30
2024-07-18 13:35:03; 41.00; 29.00; 36.00; 28.40
2024-07-18 13:35:13; 41.00; 29.00; 36.00; 28.40
2024-07-18 13:35:23; 41.00; 29.00; 36.00; 28.30
2024-07-18 13:35:33; 42.00; 29.00; 37.00; 28.40
2024-07-18 13:35:43; 42.00; 29.00; 37.00; 28.40
2024-07-18 13:35:53; 43.00; 29.00; 38.00; 28.30
2024-07-18 13:36:03; 41.00; 29.00; 37.00; 28.30
2024-07-18 13:36:13; 41.00; 29.00; 36.00; 28.20
2024-07-18 13:36:23; 41.00; 29.00; 36.00; 28.10
2024-07-18 13:36:33; 41.00; 29.00; 36.00; 28.00
2024-07-18 13:36:44; 41.00; 29.00; 36.00; 28.00
2024-07-18 13:36:54; 42.00; 29.00; 37.00; 28.00
2024-07-18 13:37:04; 44.00; 28.00; 38.00; 28.00
2024-07-18 13:37:14; 44.00; 28.00; 37.00; 27.90
